episode,total_demand,served,charged,rejection,total_rewards,total_profits,total_revenues,total_subsidies,total_envies,max_wait,mean_wait,std_wait,max_detour,mean_detour,std_detour,max_envy,mean_envy,std_envy,max_subsidy,mean_subsidy,std_subsidy,max_queue,mean_queue,std_queue,avg_station_serve,std_station_serve,avg_station_charge,std_station_charge,avg_cls_envy,std_cls_envy,avg_cls_subsidy,std_cls_subsidy,avg_centre_envy,std_centre_envy,avg_centre_subsidy,std_centre_subsidy,avg_suburb_envy,std_suburb_envy,avg_suburb_subsidy,std_suburb_subsidy,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23,cluster_24,cluster_25,cluster_26,cluster_27,cluster_28,cluster_29,cluster_30,cluster_31,cluster_32,cluster_33,cluster_34,cluster_35,cluster_36,cluster_37,cluster_38,cluster_39,cluster_40,cluster_41,cluster_42,cluster_43,cluster_44,cluster_45,cluster_46,cluster_47,cluster_48,run_time,loss
37,1843,1784,1502,0.032013022,49285.13222,107223.1594,107223.1594,0,4136.300164,15,4.957595772,2.026959839,4.995328552,1.556872686,1.716835014,36.6,2.244329986,5.305850793,0,0,0,9,5.1875,1.481219233,46.94736842,20.15720763,39.52631579,19.74006991,1.564533416,1.903222413,0,0,2.147270767,3.834725379,0,0,2.403179409,7.07947548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51585257,2387.267406
38,1899,1789,1493,0.057925224,48977.77239,107887.3481,107887.3481,0,4933.261933,15,4.958415487,2.063087524,4.99999479,1.482229647,1.694580181,36.6,2.597820923,6.216626563,0,0,0,10,5.171875,1.512668939,47.07894737,20.44811351,39.28947368,20.17151182,1.940138988,2.375376374,0,0,2.145504021,3.908206568,0,0,3.300006436,8.609267462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.031588555,2355.014945
39,1779,1714,1447,0.036537381,46520.259,102047.0175,102047.0175,0,4004.67254,15,4.880262535,1.976025021,4.995685923,1.368765826,1.66306366,36.6,2.251080686,5.628653053,0,0,0,9,4.8125,1.45996932,45.10526316,19.5727919,38.07894737,19.09723262,1.596959375,1.974942487,0,0,2.084454661,4.179880342,0,0,2.536326153,7.475250874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302369788,2349.280114
40,1724,1659,1384,0.037703016,46548.5265,101039.6812,101039.6812,0,3835.606607,15,4.84624787,1.869076023,4.995685923,1.385777964,1.633817977,36.6,2.224829818,5.71614073,0,0,0,10,4.796875,1.694166039,43.65789474,20.07522211,36.42105263,19.72792781,1.521703053,1.936170622,0,0,1.949529559,3.890674412,0,0,2.669738432,7.790698721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.633261908,2309.263814
41,1834,1748,1451,0.046892039,48319.27182,106843.7775,106843.7775,0,4628.509496,15,4.881589534,1.948872183,4.999652061,1.563025358,1.716938898,36.6,2.523723826,5.975970841,0,0,0,9,5.057291667,1.791719658,46,19.19566837,38.18421053,18.99564391,1.740990328,2.060358312,0,0,2.319632684,4.354730393,0,0,2.863677965,7.964000187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.830593292,2275.090696
42,1874,1787,1499,0.04642476,48908.70919,107324.7337,107324.7337,0,3898.793095,14.83489577,4.923750676,1.971949064,4.983766651,1.489089704,1.68533473,36.6,2.080465899,4.948404115,0,0,0,10,5.140625,1.69435817,47.02631579,20.02562417,39.44736842,20.09673627,1.283720916,1.420114841,0,0,2.161859346,3.919918722,0,0,1.951471319,6.238163391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.466744965,2270.705954
43,1778,1727,1435,0.028683915,47133.0487,104570.4019,104570.4019,0,4134.306705,15,4.936669717,2.062398143,4.995685923,1.588265901,1.732623142,36.6,2.325256864,5.242517103,0,0,0,10,5.385416667,1.755169695,45.44736842,18.17994466,37.76315789,18.17522057,1.413428405,1.904464113,0,0,2.285609043,4.236085093,0,0,2.390666906,6.573832177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11687037,2263.514361
44,1810,1734,1462,0.04198895,47398.15466,103848.3206,103848.3206,0,4470.913183,15,4.859274898,1.949038926,4.986745731,1.556120511,1.702059605,36.6,2.470117781,5.937921063,0,0,0,9,4.942708333,1.571838414,45.63157895,20.56110412,38.47368421,20.01280753,1.713792232,2.326593068,0,0,2.205025556,4.322339741,0,0,2.887553189,7.815135315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.235836508,2218.710581
45,1844,1749,1459,0.051518438,48148.73964,106511.5669,106511.5669,0,4674.919147,15,5.018528822,2.148465422,4.995685923,1.545239921,1.726395078,36.6,2.535205611,6.077666662,0,0,0,9,4.979166667,1.47887321,46.02631579,18.03138615,38.39473684,17.86725831,1.690145357,1.865252963,0,0,2.468354777,4.849349169,0,0,2.645725912,7.688167838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.662643812,2233.307562
46,1827,1752,1464,0.041050903,47920.23931,104756.4488,104756.4488,0,3815.583778,14.99249985,4.985566262,2.095712314,4.988101391,1.485615527,1.703583825,36.6,2.088442134,5.165449517,0,0,0,10,4.895833333,1.629667442,46.10526316,18.57671076,38.52631579,18.42586403,1.529181908,2.021160642,0,0,1.986106064,3.828612055,0,0,2.2513089,6.765656287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.091441827,2193.432348
47,1781,1711,1427,0.039303762,47217.77692,104121.8944,104121.8944,0,4199.179374,15,4.857480926,1.960723557,4.987165259,1.531067833,1.711744561,36.6,2.357764949,5.684280115,0,0,0,9,4.578125,1.448469244,45.02631579,19.27568258,37.55263158,18.75562704,1.730413571,2.434442074,0,0,2.152054633,3.731726797,0,0,2.682257342,7.819228698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44944182,2230.507505
48,1869,1783,1497,0.046013911,49320.67398,107220.3956,107220.3956,0,4487.595166,14.90379015,4.899567716,1.965643763,4.998222726,1.588704362,1.72432135,36.6,2.401067505,5.55767697,0,0,0,10,5.166666667,1.708841388,46.92105263,19.86186717,39.39473684,19.85942634,1.476945951,1.793555775,0,0,2.30052703,4.234602777,0,0,2.556187094,7.130023684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.565483972,2214.798787
49,1841,1760,1468,0.043997827,49006.29006,107875.4981,107875.4981,0,4453.829214,14.95520178,4.900349421,1.976142265,4.99965934,1.48944768,1.673368222,36.6,2.419244549,6.019101407,0,0,0,8,5.052083333,1.734273333,46.31578947,19.74722534,38.63157895,19.73564909,1.754263554,2.126107414,0,0,2.171820509,4.202546366,0,0,2.812478254,8.092482456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.067380848,2247.191612
50,1787,1721,1427,0.036933408,48398.92039,106422.7594,106422.7594,0,3787.057715,15,4.903295804,1.930329761,4.998662502,1.56141295,1.697824746,36.6,2.119226477,5.221895604,0,0,0,10,5.052083333,1.576981503,45.28947368,18.19761103,37.55263158,18.16111718,1.405396032,2.095246956,0,0,2.146682257,4.00107427,0,0,2.076591573,6.689525631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.157844448,2241.496738
51,1784,1730,1442,0.030269058,48373.10642,104736.2831,104736.2831,0,4068.869241,14.91990677,4.951470636,2.067783945,4.99628696,1.613352988,1.727346873,36.6,2.280756301,5.265372935,0,0,0,10,5.114583333,1.670016166,45.52631579,18.57663621,37.94736842,18.15858122,1.455657174,1.833240044,0,0,2.307956373,4.054289316,0,0,2.231539163,6.9385475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.654873435,2169.434469
52,1767,1703,1425,0.036219581,46226.85396,103090.8056,103090.8056,0,4372.582552,15,4.951911518,2.000920375,4.99577631,1.520367149,1.720410261,36.6,2.474579826,5.8971607,0,0,0,9,4.739583333,1.45591317,44.81578947,18.78248801,37.5,17.84103785,1.795427093,2.235669908,0,0,2.26688489,4.294811058,0,0,2.834991626,7.931646594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.623202157,2208.823844
53,1790,1708,1418,0.045810056,46861.51178,104121.48,104121.48,0,4450.41212,14.95573888,4.862410385,1.929191351,4.999291444,1.573905835,1.720116643,36.6,2.486263754,5.837247708,0,0,0,8,4.65625,1.398124674,44.94736842,17.82066714,37.31578947,17.15886339,1.791159973,2.147142447,0,0,2.332904732,4.332437512,0,0,2.748203747,7.752628006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.647633925,2157.455401
54,1827,1742,1445,0.046524357,48448.00534,105930.7256,105930.7256,0,4678.092905,15,4.92977816,2.039940778,4.999942633,1.640933202,1.708679679,36.6,2.560532515,6.236811611,0,0,0,10,5.291666667,1.828117581,45.84210526,19.00765264,38.02631579,18.90069178,1.908186537,2.233695971,0,0,2.099267478,4.009021109,0,0,3.310088201,8.664974947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.372235042,2127.010778
55,1851,1772,1480,0.042679633,48875.89271,107680.3444,107680.3444,0,4438.768423,14.97491162,4.83117875,1.86488168,4.999248519,1.680080298,1.742351186,36.6,2.398038046,5.706035306,0,0,0,9,4.994791667,1.452359416,46.63157895,20.087206,38.94736842,19.59987563,1.723745058,2.015229195,0,0,2.341530805,4.5634483,0,0,2.481926648,7.068705938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7029179,2100.396783
56,1796,1732,1435,0.035634744,48390.1244,106939.8938,106939.8938,0,4071.503706,15,4.927794633,2.012585951,4.987261606,1.494093045,1.661510958,36.6,2.266984246,5.19725331,0,0,0,9,4.885416667,1.553690443,45.57894737,19.34810147,37.76315789,19.33422682,1.651235541,2.693445306,0,0,2.114797659,3.877078628,0,0,2.498684051,6.720212593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.114352708,2106.878064
57,1736,1692,1415,0.025345622,47540.49823,102109.8675,102109.8675,0,3246.16669,15,4.905857795,2.011821911,4.997383177,1.529244167,1.675467929,36.6,1.869911688,4.661199575,0,0,0,9,4.864583333,1.444239936,44.52631579,19.57944255,37.23684211,19.01583026,1.16611143,1.207786863,0,0,2.068229609,4.124528971,0,0,1.550515456,5.399548607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11457857,2069.16667
58,1785,1737,1459,0.026890756,48610.9588,103938.1706,103938.1706,0,3789.192466,15,4.869126838,1.935268607,4.998402609,1.626507448,1.743063435,36.6,2.1227969,4.97313727,0,0,0,10,4.994791667,1.494773519,45.71052632,19.34439657,38.39473684,18.70763913,1.38195319,1.615404026,0,0,2.211760072,4.084001113,0,0,1.975451646,6.167260738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.890909448,2092.379584
59,1804,1732,1437,0.039911308,49538.03264,106579.6256,106579.6256,0,4118.153174,14.98048287,4.878170469,1.897071887,4.999825202,1.671949293,1.746573151,36.6,2.282790008,5.433678085,0,0,0,10,4.890625,1.569074709,45.57894737,17.28039896,37.81578947,17.08778459,1.498504824,1.783115055,0,0,2.27045778,4.149186863,0,0,2.301792061,6.963525491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.984591952,2101.140166
60,1775,1726,1434,0.027605634,47861.59488,104821.4381,104821.4381,0,3643.771822,14.96981782,4.947261392,2.008658524,4.995685923,1.660850424,1.746716309,36.6,2.052829196,4.625830504,0,0,0,9,5.15625,1.586585202,45.42105263,18.69088094,37.73684211,18.34276598,1.415309109,1.606005582,0,0,1.984304725,3.597871513,0,0,2.168315218,5.968598728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.830903963,2076.612572
61,1836,1770,1468,0.035947712,48861.52456,109066.9669,109066.9669,0,4548.888858,15,4.928302744,2.046933518,4.99748534,1.641052321,1.73234446,36.6,2.47760831,5.575665825,0,0,0,8,4.880208333,1.323357456,46.57894737,17.97166129,38.63157895,17.89651694,1.66546607,2.508269642,0,0,2.417317467,4.186214033,0,0,2.576589393,7.303431287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.456151957,2068.10331
62,1829,1757,1462,0.039365774,48432.66601,107098.4719,107098.4719,0,4188.896323,14.7100978,4.941182061,2.010048021,4.996794332,1.606172623,1.731031219,36.6,2.290265895,5.302984756,0,0,0,9,4.911458333,1.632187297,46.23684211,18.50097325,38.47368421,18.31412576,1.251324949,1.434611613,0,0,2.196813985,3.798890934,0,0,2.431599074,6.985185919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.707506867,2092.680624
63,1792,1726,1419,0.036830357,48154.06173,106768.8338,106768.8338,0,4347.611491,14.97491162,4.911439136,2.006639055,4.997383177,1.689140032,1.741438279,36.6,2.426122484,5.501419162,0,0,0,10,4.958333333,1.728539043,45.42105263,17.87622882,37.34210526,17.79603196,1.607684744,2.377090377,0,0,2.348028339,4.388370176,0,0,2.552029371,6.927281523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92493734,2056.895257
64,1839,1785,1492,0.029363785,50719.18429,108382.5975,108382.5975,0,3744.391078,15,4.836219615,1.94415602,4.998594381,1.747572513,1.757988114,36.6,2.036101728,5.145472647,0,0,0,9,4.713541667,1.452807612,46.97368421,18.26340437,39.26315789,17.6511282,1.603636496,2.40362514,0,0,1.816616971,3.46282274,0,0,2.411945095,7.145324787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.570671272,2028.799604
65,1883,1811,1511,0.038236856,50708.35126,109770.4237,109770.4237,0,4665.969598,15,5.072155432,2.212132877,4.999942633,1.721096148,1.722926901,36.6,2.477944555,5.577642575,0,0,0,9,5.041666667,1.457142371,47.65789474,17.3376322,39.76315789,16.83110249,1.712221983,2.219540886,0,0,2.396809846,4.136192496,0,0,2.618225292,7.435610657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.540341105,2008.130323
66,1903,1834,1530,0.036258539,49830.76555,111026.2425,111026.2425,0,4233.900594,15,4.969187219,2.07615172,4.999942633,1.692479875,1.752631954,36.6,2.224855804,5.284268595,0,0,0,9,4.875,1.448778221,48.26315789,18.84100261,40.26315789,18.28960621,1.56111891,2.263444697,0,0,2.023241188,3.571699951,0,0,2.541717694,7.182975444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32701417,1983.789359
67,1803,1740,1453,0.034941764,48276.2992,105350.7131,105350.7131,0,3784.149674,15,4.831718526,1.863127869,4.988758816,1.765805636,1.752673749,36.6,2.098807362,5.288433498,0,0,0,10,4.942708333,1.59812682,45.78947368,18.85562585,38.23684211,17.95965392,1.375559944,1.522731994,0,0,2.029392163,4.169075213,0,0,2.215913182,6.767954333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.946804943,2013.871227
68,1846,1776,1476,0.037919827,48857.8125,109437.9581,109437.9581,0,4296.379828,14.97598428,4.898525118,1.927923227,4.999248519,1.651316273,1.711915184,36.6,2.32739969,5.240019108,0,0,0,9,4.958333333,1.417279279,46.73684211,18.70924935,38.84210526,18.346843,1.661721098,1.580182375,0,0,2.309669347,4.072407179,0,0,2.355002053,6.662128629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.898739557,2019.554817
69,1786,1716,1411,0.039193729,47695.27069,105928.6369,105928.6369,0,4685.246173,15,4.94782884,2.045814652,4.998634851,1.77381057,1.772182178,36.6,2.623318126,5.817870286,0,0,0,9,4.734375,1.390917572,45.15789474,17.81561455,37.13157895,17.33139994,1.770016627,2.521160434,0,0,2.429202054,4.433335745,0,0,2.957694896,7.623612218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.745113338,1984.13209
70,1838,1771,1474,0.036452666,49420.59122,108142.3144,108142.3144,0,3853.193055,15,4.904807953,2.017830697,4.998402609,1.686138893,1.725196945,36.6,2.096405362,4.687178936,0,0,0,9,4.963541667,1.552459057,46.60526316,18.65269767,38.78947368,18.19797255,1.226922159,1.202930441,0,0,2.206386763,4.009281914,0,0,1.923665342,5.583918705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98664109,1964.960602
71,1824,1758,1461,0.036184211,48693.56322,108383.055,108383.055,0,4674.163347,15,4.944488627,2.063084366,4.994511539,1.63305963,1.724778393,36.6,2.562589554,5.912847214,0,0,0,10,4.989583333,1.403082853,46.26315789,18.7808472,38.44736842,18.42866384,1.637056666,2.080641127,0,0,2.387925514,4.258428944,0,0,2.83040775,7.787521634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.018638265,1964.484779
72,1848,1790,1489,0.031385281,49447.86749,108339.7988,108339.7988,0,4350.784071,15,4.93764894,2.036610621,4.999605568,1.742665198,1.760797345,36.6,2.354320385,5.447942396,0,0,0,10,5.083333333,1.634055963,47.10526316,18.65022855,39.18421053,18.14830029,1.41772059,1.571471233,0,0,2.26993796,4.161808071,0,0,2.49334587,7.071914491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.186948035,1919.445787
73,1742,1681,1380,0.035017222,47315.56866,104201.2894,104201.2894,0,3798.901694,15,4.935643704,2.008368979,4.995685923,1.748149125,1.740593925,36.6,2.180770203,5.350992595,0,0,0,9,4.890625,1.538910473,44.23684211,17.77703162,36.31578947,17.21092869,1.529577937,2.011452708,0,0,1.965810743,3.87356902,0,0,2.56208364,7.25129656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.812912238,1938.388798
74,1791,1755,1459,0.020100503,48614.51536,106906.2075,106906.2075,0,4180.631126,15,4.872468494,1.892266704,4.999762675,1.871071931,1.751246917,36.6,2.334244068,4.95189482,0,0,0,10,5.015625,1.727463707,46.18421053,16.38332796,38.39473684,15.91182856,1.33658137,1.614790219,0,0,2.551648017,4.416080458,0,0,1.93163134,5.793728862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92758303,1927.588749
75,1852,1775,1470,0.041576674,48606.91736,109295.5556,109295.5556,0,4835.661328,15,4.98000059,2.067415715,4.998075027,1.706306223,1.747854127,36.6,2.611048233,6.211169199,0,0,0,9,5.333333333,1.64675607,46.71052632,18.15417582,38.68421053,18.0527083,2.000736349,3.21909582,0,0,2.216079146,4.028928279,0,0,3.208593054,8.473083121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.240363183,1905.579346
76,1928,1857,1550,0.036825726,52012.43727,112036.5319,112036.5319,0,4890.609243,15,4.957264793,2.107867595,4.998247641,1.786451679,1.772545108,36.6,2.536623052,5.831049808,0,0,0,10,5.255208333,1.774376052,48.86842105,18.09066501,40.78947368,17.82245463,1.602954068,2.116956462,0,0,2.29199139,4.220370461,0,0,2.938087066,7.765981483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.960611688,1901.177563
77,1783,1728,1423,0.030846887,47932.52645,106756.2094,106756.2094,0,3895.305673,15,4.91778539,2.006289422,4.997051531,1.704264048,1.748234941,36.6,2.184691909,5.072054542,0,0,0,10,5.041666667,1.550649505,45.47368421,19.39579016,37.44736842,19.0797459,1.355066565,1.885144228,0,0,2.203796251,3.999024586,0,0,2.154286015,6.419956331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.238483885,1920.850674
78,1750,1695,1401,0.031428571,46618.443,103899.1612,103899.1612,0,3807.765368,15,4.893302723,1.990407544,4.998402609,1.688739958,1.713996098,36.6,2.175865924,5.252683319,0,0,0,9,4.817708333,1.437264096,44.60526316,17.24977418,36.86842105,16.93046313,1.690170206,2.114404648,0,0,2.037454606,4.059311395,0,0,2.401694918,6.755710875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.537993195,1888.163407
79,1789,1733,1434,0.031302404,48828.82483,106293.4125,106293.4125,0,4336.720419,15,4.92101694,2.036703623,4.995685923,1.783751029,1.735135094,36.6,2.424103085,5.580340871,0,0,0,10,4.848958333,1.57225255,45.60526316,17.23451169,37.73684211,16.57944861,1.561921942,2.205629889,0,0,2.336517494,4.290098676,0,0,2.568651749,7.219732774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.491965662,1876.383231
80,1804,1762,1463,0.023281596,48652.82707,108074.715,108074.715,0,4051.484642,14.89613782,4.937694498,2.017989755,4.997030023,1.8028178,1.744031729,36.6,2.245834059,5.024060709,0,0,0,8,4.984375,1.480697198,46.36842105,18.25754502,38.5,17.80855797,1.39068705,1.936412203,0,0,2.247705527,3.892041067,0,0,2.242854768,6.427214453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.434910528,1893.835908
81,1888,1806,1502,0.043432203,50532.50951,109820.5444,109820.5444,0,4376.855626,15,4.963263601,2.051156486,4.997175131,1.715586187,1.726819561,36.6,2.318249802,5.20394297,0,0,0,10,4.786458333,1.574941784,47.52631579,16.45206249,39.52631579,16.125718,1.462164424,1.538081743,0,0,2.182752089,3.673406139,0,0,2.548731606,7.078726154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375036895,1873.733356
